DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEMAND_[MW];AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW];BELGIUM_DEMAND_[MW];BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW];DENMARK_DEMAND_[MW];DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DENMARK_DEFICIT(-)_SURPLUS(+)_[MW];FRANCE_DEMAND_[MW];FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FRANCE_DEFICIT(-)_SURPLUS(+)_[MW];GERMANY_DEMAND_[MW];GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW];GERMANY_DEFICIT(-)_SURPLUS(+)_[MW];NETHERLANDS_DEMAND_[MW];NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW];SLOVENIA_DEMAND_[MW];SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW];SWITZERLAND_DEMAND_[MW];SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW];CZECH_REPUBLIC_DEMAND_[MW];CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW]
13.10.2024;13.10.2024;FCR;1;NEGPOS_16_20;98,57;72,00;98,57;4,00;93,00;153,16;-65,00;25,00;98,57;-23,00;486,00;4,76;145,00;564,00;98,57;33,00;110,00;98,57;-66,00;14,00;98,57;-14,00;62,00;98,57;20,00;77,00;98,57;-34,00
13.10.2024;13.10.2024;FCR;1;NEGPOS_20_24;40,00;72,00;40,00;-2,00;93,00;154,28;-65,00;25,00;40,00;-24,00;486,00;6,60;145,00;564,00;40,00;33,00;110,00;40,00;-66,00;14,00;40,00;-14,00;62,00;40,00;27,00;77,00;40,00;-34,00
14.10.2024;14.10.2024;FCR;1;NEGPOS_00_04;48,00;72,00;48,00;-8,00;93,00;137,88;-65,00;25,00;48,00;-24,00;486,00;48,00;120,00;564,00;48,00;48,00;110,00;48,00;-68,00;14,00;48,00;-13,00;62,00;48,00;30,00;77,00;48,00;-20,00
14.10.2024;14.10.2024;FCR;1;NEGPOS_04_08;56,20;72,00;56,20;-3,00;93,00;127,52;-65,00;25,00;56,20;-23,00;486,00;56,20;97,00;564,00;56,20;61,00;110,00;56,20;-69,00;14,00;56,20;-13,00;62,00;56,20;40,00;77,00;56,20;-25,00
14.10.2024;14.10.2024;FCR;1;NEGPOS_08_12;56,00;72,00;56,00;-4,00;93,00;159,20;-61,00;25,00;56,00;-23,00;486,00;56,00;137,00;564,00;56,00;-39,00;110,00;56,00;-61,00;14,00;56,00;-13,00;62,00;40,00;100,00;77,00;56,00;-36,00
14.10.2024;14.10.2024;FCR;1;NEGPOS_12_16;85,16;72,00;85,16;16,00;93,00;159,20;-61,00;25,00;85,16;-23,00;486,00;85,16;99,00;564,00;85,16;-35,00;110,00;85,16;-34,00;14,00;85,16;-13,00;62,00;85,16;79,00;77,00;85,16;-28,00
14.10.2024;14.10.2024;FCR;1;NEGPOS_16_20;93,56;72,00;93,56;0,00;93,00;159,20;-61,00;25,00;93,56;-23,00;486,00;29,40;145,00;564,00;93,56;-62,00;110,00;93,56;-58,00;14,00;93,56;-13,00;62,00;68,00;100,00;77,00;93,56;-28,00
14.10.2024;14.10.2024;FCR;1;NEGPOS_20_24;41,63;72,00;41,63;-20,00;93,00;178,56;-65,00;25,00;41,63;-24,00;486,00;6,52;145,00;564,00;41,63;14,00;110,00;41,63;-68,00;14,00;41,63;-13,00;62,00;41,63;54,00;77,00;41,63;-23,00
15.10.2024;15.10.2024;FCR;1;NEGPOS_00_04;26,80;72,00;26,80;-15,00;93,00;395,48;-64,00;25,00;26,80;-24,00;486,00;6,24;145,00;564,00;26,80;88,00;110,00;26,80;-76,00;14,00;26,80;-14,00;62,00;26,80;-15,00;77,00;26,80;-25,00
15.10.2024;15.10.2024;FCR;1;NEGPOS_04_08;69,81;72,00;69,81;20,00;93,00;283,20;-64,00;25,00;69,81;-23,00;486,00;23,84;145,00;564,00;69,81;-14,00;110,00;69,81;-66,00;14,00;69,81;-14,00;62,00;69,81;46,00;77,00;69,81;-28,00
15.10.2024;15.10.2024;FCR;1;NEGPOS_08_12;56,00;72,00;56,00;-12,00;93,00;622,70;-61,00;25,00;56,00;-23,00;486,00;56,00;134,00;564,00;56,00;38,00;110,00;56,00;-74,00;14,00;56,00;-14,00;62,00;56,00;41,00;77,00;56,00;-29,00
15.10.2024;15.10.2024;FCR;1;NEGPOS_12_16;78,92;72,00;78,92;10,00;93,00;622,70;-61,00;25,00;78,92;-23,00;486,00;78,92;137,00;564,00;78,92;26,00;110,00;78,92;-63,00;14,00;78,92;-14,00;62,00;78,92;17,00;77,00;78,92;-29,00
15.10.2024;15.10.2024;FCR;1;NEGPOS_16_20;96,35;72,00;96,35;0,00;93,00;622,70;-61,00;25,00;96,35;-23,00;486,00;7,04;145,00;564,00;96,35;-23,00;110,00;96,35;-59,00;14,00;96,35;-14,00;62,00;96,35;62,00;77,00;96,35;-26,00
15.10.2024;15.10.2024;FCR;1;NEGPOS_20_24;48,00;72,00;48,00;0,00;93,00;375,72;-64,00;25,00;48,00;-24,00;486,00;28,44;145,00;564,00;48,00;16,00;110,00;48,00;-69,00;14,00;48,00;-14,00;62,00;48,00;33,00;77,00;48,00;-23,00
16.10.2024;16.10.2024;FCR;1;NEGPOS_00_04;73,60;72,00;73,60;7,00;93,00;102,46;-65,00;25,00;73,60;-23,00;486,00;4,64;145,00;564,00;73,60;7,00;110,00;73,60;-76,00;14,00;73,60;-14,00;62,00;73,60;40,00;77,00;73,60;-21,00
16.10.2024;16.10.2024;FCR;1;NEGPOS_04_08;82,04;72,00;82,04;2,00;93,00;103,46;-65,00;25,00;82,04;-23,00;486,00;20,52;145,00;564,00;82,04;5,00;110,00;82,04;-77,00;14,00;82,04;-14,00;62,00;82,04;48,00;77,00;82,04;-21,00
16.10.2024;16.10.2024;FCR;1;NEGPOS_08_12;109,86;72,00;109,86;17,00;93,00;151,68;-65,00;25,00;109,86;-18,00;486,00;79,00;145,00;564,00;109,86;-41,00;110,00;109,86;-74,00;14,00;109,86;-14,00;62,00;109,86;74,00;77,00;109,86;-24,00
16.10.2024;16.10.2024;FCR;1;NEGPOS_12_16;169,06;72,00;169,06;-3,00;93,00;169,06;-64,00;25,00;169,06;-17,00;486,00;4,96;145,00;564,00;169,06;-15,00;110,00;169,06;-64,00;14,00;169,06;-14,00;62,00;169,06;56,00;77,00;169,06;-24,00
16.10.2024;16.10.2024;FCR;1;NEGPOS_16_20;111,00;72,00;111,00;37,00;93,00;111,00;-65,00;25,00;111,00;-18,00;486,00;33,00;145,00;564,00;111,00;-37,00;110,00;111,00;-77,00;14,00;111,00;-14,00;62,00;111,00;50,00;77,00;111,00;-21,00
16.10.2024;16.10.2024;FCR;1;NEGPOS_20_24;58,20;72,00;58,20;7,00;93,00;93,96;-65,00;25,00;58,20;-18,00;486,00;37,72;145,00;564,00;58,20;13,00;110,00;58,20;-76,00;14,00;58,20;-14,00;62,00;58,20;32,00;77,00;58,20;-24,00
17.10.2024;17.10.2024;FCR;1;NEGPOS_00_04;45,70;72,00;45,70;-16,00;93,00;106,28;-65,00;25,00;45,70;-19,00;486,00;4,52;145,00;564,00;45,70;58,00;110,00;45,70;-76,00;14,00;45,70;-13,00;62,00;45,70;9,00;77,00;45,70;-23,00
17.10.2024;17.10.2024;FCR;1;NEGPOS_04_08;63,56;72,00;63,56;-6,00;93,00;97,48;-65,00;25,00;63,56;-18,00;486,00;9,20;145,00;564,00;63,56;29,00;110,00;63,56;-66,00;14,00;63,56;-14,00;62,00;63,56;18,00;77,00;63,56;-23,00
17.10.2024;17.10.2024;FCR;1;NEGPOS_08_12;78,00;72,00;78,00;11,00;93,00;97,48;-65,00;25,00;78,00;-23,00;486,00;39,44;145,00;564,00;78,00;6,00;110,00;80,00;-77,00;14,00;78,00;-14,00;62,00;78,00;40,00;77,00;78,00;-23,00
17.10.2024;17.10.2024;FCR;1;NEGPOS_12_16;86,00;72,00;86,00;35,00;93,00;106,20;-65,00;25,00;86,00;-23,00;486,00;70,56;145,00;564,00;86,00;-12,00;110,00;86,00;-61,00;14,00;86,00;-13,00;62,00;86,00;30,00;77,00;86,00;-26,00
17.10.2024;17.10.2024;FCR;1;NEGPOS_16_20;56,66;72,00;56,66;-6,00;93,00;138,60;-65,00;25,00;56,66;-23,00;486,00;5,68;145,00;564,00;56,66;70,00;110,00;56,66;-77,00;14,00;56,66;-14,00;62,00;56,66;-5,00;77,00;56,66;-23,00
17.10.2024;17.10.2024;FCR;1;NEGPOS_20_24;38,80;72,00;38,80;-31,00;93,00;136,92;-65,00;25,00;38,80;-24,00;486,00;6,64;145,00;564,00;38,80;66,00;110,00;38,80;-76,00;14,00;38,80;-14,00;62,00;38,80;22,00;77,00;38,80;-23,00
18.10.2024;18.10.2024;FCR;1;NEGPOS_00_04;29,99;72,00;29,99;-11,00;93,00;89,48;-65,00;25,00;29,99;-24,00;486,00;29,99;131,00;564,00;29,99;108,00;110,00;29,99;-59,00;14,00;29,99;-14,00;62,00;29,99;-43,00;77,00;29,99;-23,00
18.10.2024;18.10.2024;FCR;1;NEGPOS_04_08;50,50;72,00;50,50;-14,00;93,00;120,32;-65,00;25,00;50,50;-24,00;486,00;8,44;145,00;564,00;50,50;43,00;110,00;50,50;-48,00;14,00;50,50;-14,00;62,00;50,50;0,00;77,00;50,50;-23,00
18.10.2024;18.10.2024;FCR;1;NEGPOS_08_12;64,00;72,00;64,00;6,00;93,00;107,16;-65,00;25,00;64,00;-23,00;486,00;48,20;145,00;564,00;64,00;36,00;110,00;64,00;-62,00;14,00;64,00;-14,00;62,00;64,00;0,00;77,00;64,00;-23,00
18.10.2024;18.10.2024;FCR;1;NEGPOS_12_16;49,80;72,00;49,80;-5,00;93,00;105,72;-65,00;25,00;49,80;-24,00;486,00;49,80;142,00;564,00;49,80;77,00;110,00;49,80;-60,00;14,00;49,80;-14,00;62,00;49,80;-28,00;77,00;49,80;-23,00
18.10.2024;18.10.2024;FCR;1;NEGPOS_16_20;51,82;72,00;51,82;-10,00;93,00;162,80;-65,00;25,00;51,82;-24,00;486,00;9,08;145,00;564,00;51,82;49,00;110,00;51,82;-59,00;14,00;51,82;-14,00;62,00;51,82;1,00;77,00;51,82;-23,00
18.10.2024;18.10.2024;FCR;1;NEGPOS_20_24;30,00;72,00;30,00;-15,00;93,00;163,80;-65,00;25,00;30,00;-24,00;486,00;7,36;145,00;564,00;30,00;70,00;110,00;30,00;-59,00;14,00;30,00;-14,00;62,00;30,00;-15,00;77,00;30,00;-23,00
19.10.2024;19.10.2024;FCR;1;NEGPOS_00_04;25,00;72,00;25,00;-6,00;93,00;101,08;-65,00;25,00;25,00;-24,00;486,00;6,20;145,00;564,00;25,00;83,00;110,00;25,00;-66,00;14,00;25,00;-14,00;62,00;25,00;-26,00;77,00;25,00;-27,00
19.10.2024;19.10.2024;FCR;1;NEGPOS_04_08;32,00;72,00;32,00;-21,00;93,00;141,44;-65,00;25,00;32,00;-24,00;486,00;7,76;145,00;564,00;32,00;116,00;110,00;32,00;-76,00;14,00;32,00;-14,00;62,00;32,00;-34,00;77,00;32,00;-27,00
19.10.2024;19.10.2024;FCR;1;NEGPOS_08_12;52,00;72,00;52,00;2,00;93,00;132,96;-65,00;25,00;52,00;-24,00;486,00;22,36;145,00;564,00;52,00;65,00;110,00;52,00;-76,00;14,00;52,00;-14,00;62,00;52,00;-6,00;77,00;52,00;-27,00
19.10.2024;19.10.2024;FCR;1;NEGPOS_12_16;75,63;72,00;75,63;24,00;93,00;115,96;-65,00;25,00;75,63;-23,00;486,00;36,56;145,00;564,00;75,63;25,00;110,00;75,63;-76,00;14,00;75,63;-14,00;62,00;75,63;8,00;77,00;75,63;-24,00
19.10.2024;19.10.2024;FCR;1;NEGPOS_16_20;56,00;72,00;56,00;7,00;93,00;158,44;-65,00;25,00;56,00;-23,00;486,00;5,90;144,00;564,00;56,00;19,00;110,00;80,00;-77,00;14,00;56,00;-14,00;62,00;56,00;36,00;77,00;56,00;-27,00
19.10.2024;19.10.2024;FCR;1;NEGPOS_20_24;30,00;72,00;30,00;-11,00;93,00;151,16;-65,00;25,00;30,00;-24,00;486,00;8,80;145,00;564,00;30,00;73,00;110,00;30,00;-69,00;14,00;30,00;-14,00;62,00;30,00;-8,00;77,00;30,00;-27,00
20.10.2024;20.10.2024;FCR;1;NEGPOS_00_04;33,30;72,00;33,30;2,00;93,00;110,00;-65,00;25,00;33,30;-24,00;486,00;8,80;145,00;564,00;33,30;49,00;110,00;33,30;-60,00;14,00;33,30;-14,00;62,00;33,30;-6,00;77,00;33,30;-27,00
20.10.2024;20.10.2024;FCR;1;NEGPOS_04_08;36,30;72,00;36,30;12,00;93,00;98,04;-65,00;25,00;36,30;-24,00;486,00;6,84;145,00;564,00;36,30;38,00;110,00;36,30;-60,00;14,00;36,30;-14,00;62,00;36,30;-5,00;77,00;36,30;-27,00
20.10.2024;20.10.2024;FCR;1;NEGPOS_08_12;69,30;72,00;69,30;22,00;93,00;125,12;-65,00;25,00;69,30;-21,00;486,00;5,96;145,00;564,00;69,30;24,00;110,00;69,30;-57,00;14,00;69,30;-14,00;62,00;69,30;-7,00;77,00;69,30;-27,00
20.10.2024;20.10.2024;FCR;1;NEGPOS_12_16;130,80;72,00;130,80;22,00;93,00;130,80;-61,00;25,00;130,80;-21,00;486,00;6,24;145,00;564,00;130,80;-32,00;110,00;130,80;-28,00;14,00;130,80;-7,00;62,00;130,80;-2,00;77,00;130,80;-16,00
20.10.2024;20.10.2024;FCR;1;NEGPOS_16_20;55,60;72,00;55,60;9,00;93,00;133,36;-65,00;25,00;55,60;-23,00;486,00;6,00;148,00;564,00;55,60;25,00;110,00;55,60;-49,00;14,00;55,60;-14,00;62,00;55,60;-1,00;77,00;55,60;-27,00
20.10.2024;20.10.2024;FCR;1;NEGPOS_20_24;38,54;72,00;38,54;4,00;93,00;133,36;-65,00;25,00;38,54;-24,00;486,00;11,92;145,00;564,00;38,54;40,00;110,00;38,54;-52,00;14,00;38,54;-14,00;62,00;38,54;-7,00;77,00;38,54;-27,00
21.10.2024;21.10.2024;FCR;1;NEGPOS_00_04;49,50;72,00;49,50;10,00;93,00;180,12;-65,00;25,00;49,50;-19,00;486,00;4,68;145,00;564,00;49,50;4,00;110,00;49,50;-65,00;14,00;49,50;-14,00;62,00;49,50;31,00;77,00;49,50;-27,00
21.10.2024;21.10.2024;FCR;1;NEGPOS_04_08;52,00;72,00;52,00;-5,00;93,00;172,84;-65,00;25,00;52,00;-24,00;486,00;13,04;145,00;564,00;52,00;12,00;110,00;52,00;-65,00;14,00;52,00;-14,00;62,00;52,00;43,00;77,00;52,00;-27,00
21.10.2024;21.10.2024;FCR;1;NEGPOS_08_12;68,03;72,00;68,03;19,00;93,00;176,92;-65,00;25,00;68,03;-23,00;486,00;68,03;83,00;564,00;68,03;15,00;110,00;68,03;-75,00;14,00;68,03;-14,00;62,00;68,03;94,00;77,00;68,03;-27,00
21.10.2024;21.10.2024;FCR;1;NEGPOS_12_16;55,60;72,00;55,60;21,00;93,00;172,64;-65,00;25,00;55,60;-24,00;486,00;55,60;84,00;564,00;55,60;92,00;110,00;55,60;-65,00;14,00;55,60;-12,00;62,00;55,60;-4,00;77,00;55,60;-27,00
21.10.2024;21.10.2024;FCR;1;NEGPOS_16_20;74,60;72,00;74,60;13,00;93,00;180,12;-65,00;25,00;74,60;-23,00;486,00;74,60;142,00;564,00;74,60;4,00;110,00;74,60;-65,00;14,00;74,60;-14,00;62,00;74,60;24,00;77,00;74,60;-16,00
21.10.2024;21.10.2024;FCR;1;NEGPOS_20_24;38,50;72,00;38,50;-3,00;93,00;180,84;-65,00;25,00;38,50;-24,00;486,00;6,32;145,00;564,00;38,50;54,00;110,00;38,50;-74,00;14,00;38,50;-14,00;62,00;38,50;8,00;77,00;38,50;-27,00
22.10.2024;22.10.2024;FCR;1;NEGPOS_00_04;38,00;72,00;38,00;18,00;93,00;103,54;-65,00;25,00;38,00;-24,00;486,00;38,00;48,00;564,00;38,00;131,00;110,00;38,00;-74,00;14,00;38,00;-12,00;62,00;38,00;1,00;77,00;38,00;-23,00
